novel,168,82,A1_novel_4.png,224,224
constant,67,172,A1_novel_4.png,224,224
novel,168,82,A2_novel_4.png,224,224
constant,67,171,A2_novel_4.png,224,224
novel,164,82,B1_novel_4.png,224,224
constant,64,170,B1_novel_4.png,224,224
novel,167,81,B2_novel_4.png,224,224
constant,66,171,B2_novel_4.png,224,224
