constant,67,77,A1_novel_3.png,224,224
novel,172,172,A1_novel_3.png,224,224
constant,64,78,A2_novel_3.png,224,224
novel,172,172,A2_novel_3.png,224,224
novel,170,170,B1_novel_3.png,224,224
constant,65,74,B1_novel_3.png,224,224
novel,173,170,B2_novel_3.png,224,224
constant,68,75,B2_novel_3.png,224,224
