variable,173,183,A1_training_3.png,224,224
constant,69,46,A1_training_3.png,224,224
variable,174,182,A2_training_3.png,224,224
constant,70,46,A2_training_3.png,224,224
variable,171,178,B1_training_3.png,224,224
constant,69,41,B1_training_3.png,224,224
variable,172,180,B2_training_3.png,224,224
constant,72,42,B2_training_3.png,224,224
