variable,171,74,A1_training_4.png,224,224
constant,67,176,A1_training_4.png,224,224
variable,169,71,A2_training_4.png,224,224
constant,68,172,A2_training_4.png,224,224
variable,168,71,B1_training_4.png,224,224
constant,66,171,B1_training_4.png,224,224
variable,168,72,B2_training_4.png,224,224
constant,65,172,B2_training_4.png,224,224
